Episode,Total_Reward,Moving_Average
5074,1435.0,1430.24
5075,1429.0,1436.35
5076,1426.0,1432.2
5077,1683.0,1429.92
5078,1427.0,1429.94
5079,1848.0,1429.25
5080,646.0,1421.42
5081,1345.0,1421.35
5082,1434.0,1419.94
5083,2426.0,1429.82
5084,1687.0,1423.66
5085,1421.0,1421.13
5086,1040.0,1417.27
5087,1918.0,1422.12
5088,1420.0,1425.78
5089,1432.0,1417.55
5090,723.0,1422.3
5091,1342.0,1433.32
5092,1338.0,1425.8
5093,1911.0,1427.96
5094,1584.0,1437.28
5095,1704.0,1439.95
5096,2923.0,1454.93
5097,2171.0,1462.4
5098,1048.0,1459.56
5099,1425.0,1467.33
5100,1421.0,1467.18
5101,1343.0,1463.65
5102,2596.0,1475.32
5103,743.0,1468.38
5104,1430.0,1480.26
5105,1422.0,1475.97
5106,1347.0,1487.1
5107,1586.0,1491.46
5108,2592.0,1503.11
5109,762.0,1496.38
5110,2628.0,1500.52
5111,1682.0,1498.41
5112,1421.0,1498.36
5113,1915.0,1501.89
5114,1330.0,1500.97
5115,1423.0,1504.81
5116,1826.0,1503.84
5117,1923.0,1509.79
5118,2619.0,1521.68
5119,2215.0,1528.15
5120,1697.0,1528.26
5121,1343.0,1527.41
5122,2118.0,1532.89
5123,1425.0,1536.56
5124,1436.0,1536.64
5125,1421.0,1540.23
5126,1904.0,1553.02
5127,1848.0,1563.33
5128,1396.0,1566.59
5129,1435.0,1563.99
5130,1870.0,1560.82
5131,1912.0,1568.1
5132,1700.0,1578.94
5133,1428.0,1578.99
5134,1702.0,1580.25
5135,2295.0,1588.83
5136,1706.0,1588.92
5137,1910.0,1591.07
5138,1856.0,1599.09
5139,1435.0,1599.17
5140,1908.0,1595.27
5141,1910.0,1600.19
5142,1648.0,1599.79
5143,1432.0,1590.7
5144,1401.0,1590.45
5145,1420.0,1586.26
5146,1340.0,1591.5
5147,1128.0,1588.43
5148,1859.0,1592.66
5149,1584.0,1585.33
5150,1850.0,1597.78
5151,1701.0,1612.32
5152,1914.0,1613.95
5153,1058.0,1601.02
5154,1428.0,1601.02
5155,626.0,1599.68
5156,620.0,1591.51
5157,1429.0,1591.46
5158,1696.0,1591.51
5159,1043.0,1587.66
5160,649.0,1578.42
5161,1104.0,1570.24
5162,1425.0,1561.38
5163,1861.0,1565.7
5164,617.0,1554.41
5165,1039.0,1550.52
5166,1421.0,1547.02
5167,1046.0,1545.97
5168,1691.0,1552.38
5169,2336.0,1561.46
5170,1888.0,1565.95
5171,1428.0,1561.39
5172,1422.0,1565.11
5173,628.0,1557.97
5174,1574.0,1559.36
5175,1055.0,1555.62
5176,955.0,1550.91
5177,1688.0,1550.96
5178,1052.0,1547.21
5179,1922.0,1547.95
5180,1886.0,1560.35
5181,1430.0,1561.2
5182,1424.0,1561.1
5183,1051.0,1547.35
5184,1680.0,1547.28
5185,1679.0,1549.86
5186,653.0,1545.99
5187,1931.0,1546.12
5188,1344.0,1545.36
5189,1344.0,1544.48
5190,1431.0,1551.56
5191,1419.0,1552.33
5192,1058.0,1549.53
5193,1678.0,1547.2
5194,762.0,1538.98
5195,1687.0,1538.81
5196,701.0,1516.59
5197,1918.0,1514.06
5198,1914.0,1522.72
5199,1426.0,1522.73
5200,241.0,1510.93
5201,1426.0,1511.76
5202,1716.0,1502.96
5203,1430.0,1509.83
5204,1423.0,1509.76
5205,1048.0,1506.02
5206,1577.0,1508.32
5207,1540.0,1507.86
5208,1435.0,1496.29
5209,1703.0,1505.7
5210,1425.0,1493.67
5211,1422.0,1491.07
5212,732.0,1484.18
5213,243.0,1467.46
5214,727.0,1461.43
5215,1901.0,1466.21
5216,817.0,1456.12
5217,2617.0,1463.06
5218,1433.0,1451.2
5219,1365.0,1442.7
5220,1571.0,1441.44
5221,2262.0,1450.63
5222,1428.0,1443.73
5223,1428.0,1443.76
5224,2562.0,1455.02
5225,1568.0,1456.49
5226,1923.0,1456.68
5227,653.0,1444.73
5228,1339.0,1444.16
5229,1426.0,1444.07
5230,1919.0,1444.56
5231,1909.0,1444.53
5232,1565.0,1443.18
5233,782.0,1436.72
5234,1070.0,1430.4
5235,1435.0,1421.8
5236,1920.0,1423.94
5237,1567.0,1420.51
5238,1145.0,1413.4
5239,1421.0,1413.26
5240,1573.0,1409.91
5241,1424.0,1405.05
5242,652.0,1395.09
5243,1703.0,1397.8
5244,2294.0,1406.73
5245,1413.0,1406.66
5246,1920.0,1412.46
5247,1698.0,1418.16
5248,2266.0,1422.23
5249,1912.0,1425.51
5250,1341.0,1420.42
5251,1831.0,1421.72
5252,1438.0,1416.96
5253,2339.0,1429.77
5254,1035.0,1425.84
5255,1560.0,1435.18
5256,1051.0,1439.49
5257,1917.0,1444.37
5258,1424.0,1441.65
5259,1901.0,1450.23
5260,2230.0,1466.04
5261,1858.0,1473.58
5262,771.0,1467.04
5263,1057.0,1459.0
5264,626.0,1459.09
5265,1438.0,1463.08
5266,1675.0,1465.62
5267,1690.0,1472.06
5268,2125.0,1476.4
5269,1795.0,1470.99
5270,2261.0,1474.72
5271,1706.0,1477.5
5272,1055.0,1473.83
5273,1691.0,1484.46
5274,1917.0,1487.89
5275,1152.0,1488.86
5276,1581.0,1495.12
5277,1923.0,1497.47
5278,1700.0,1503.95
5279,2986.0,1514.59
5280,1924.0,1514.97
5281,624.0,1506.91
5282,1057.0,1503.24
5283,1692.0,1509.65
5284,1912.0,1511.97
5285,1927.0,1514.45
5286,1046.0,1518.38
5287,1923.0,1518.3
5288,1419.0,1519.05
5289,1575.0,1521.36
5290,1431.0,1521.36
5291,1831.0,1525.48
5292,1434.0,1529.24
5293,620.0,1518.66
5294,779.0,1518.83
5295,1582.0,1517.78
5296,1046.0,1521.23
5297,2365.0,1525.7
5298,1344.0,1520.0
5299,1922.0,1524.96
5300,1916.0,1541.71
5301,1922.0,1546.67
5302,802.0,1537.53
5303,2309.0,1546.32
5304,1678.0,1548.87
5305,1845.0,1556.84
5306,1696.0,1558.03
5307,1439.0,1557.02
5308,2301.0,1565.68
5309,1844.0,1567.09
5310,1919.0,1572.03
5311,2263.0,1580.44
5312,1053.0,1583.65
5313,1579.0,1597.01
5314,1056.0,1600.3
5315,1325.0,1594.54
5316,1825.0,1604.62
5317,1870.0,1597.15
5318,1431.0,1597.13
5319,1335.0,1596.83
5320,1349.0,1594.61
5321,2044.0,1592.43
5322,814.0,1586.29
5323,2334.0,1595.35
5324,1771.0,1587.44
5325,1575.0,1587.51
5326,1429.0,1582.57
5327,1573.0,1591.77
5328,1156.0,1589.94
5329,1052.0,1586.2
5330,1053.0,1577.54
5331,1139.0,1569.84
5332,1043.0,1564.62
5333,1036.0,1567.16
5334,1327.0,1569.73
5335,1915.0,1574.53
5336,634.0,1561.67
5337,1692.0,1562.92
5338,1893.0,1570.4
5339,1422.0,1570.41
5340,1429.0,1568.97
5341,1856.0,1573.29
5342,1562.0,1582.39
5343,1688.0,1582.24
5344,1049.0,1569.79
5345,605.0,1561.71
5346,1921.0,1561.72
5347,1699.0,1561.73
5348,1690.0,1555.97
5349,1435.0,1551.2
5350,1860.0,1556.39
5351,1689.0,1554.97
5352,1422.0,1554.81
5353,1694.0,1548.36
5354,1689.0,1554.9
5355,1686.0,1556.16
5356,653.0,1552.18
5357,1056.0,1543.57
5358,734.0,1536.67
5359,1039.0,1528.05
5360,1695.0,1522.7
5361,2280.0,1526.92
5362,1585.0,1535.06
5363,1423.0,1538.72
5364,1438.0,1546.84
5365,1056.0,1543.02
5366,2546.0,1551.73
5367,1688.0,1551.71
5368,1050.0,1540.96
5369,2339.0,1546.4
5370,1919.0,1542.98
5371,2260.0,1548.52
5372,1848.0,1556.45
5373,811.0,1547.65
5374,1573.0,1544.21
5375,1332.0,1546.01
5376,1683.0,1547.03
5377,1703.0,1544.83
5378,2305.0,1550.88
5379,1047.0,1531.49
5380,2267.0,1534.92
5381,1863.0,1547.31
5382,1917.0,1555.91
5383,1673.0,1555.72
5384,1902.0,1555.62
5385,1425.0,1550.6
5386,613.0,1546.27
5387,1565.0,1542.69
5388,1429.0,1542.79
5389,1689.0,1543.93
5390,1554.0,1545.16
5391,633.0,1533.18
5392,2352.0,1542.36
5393,234.0,1538.5
5394,2336.0,1554.07
5395,1679.0,1555.04
5396,1049.0,1555.07
5397,3007.0,1561.49
5398,1855.0,1566.6
5399,1342.0,1560.8
5400,1691.0,1558.55
5401,1701.0,1556.34
5402,2278.0,1571.1
5403,1568.0,1563.69
5404,1052.0,1557.43
5405,1690.0,1555.88
5406,1925.0,1558.17
5407,1852.0,1562.3
5408,786.0,1547.15
5409,1139.0,1540.1
5410,1849.0,1539.4
5411,1348.0,1530.25
5412,2323.0,1542.95
5413,1693.0,1544.09
5414,3022.0,1563.75
5415,2305.0,1573.55
5416,744.0,1562.74
5417,1342.0,1557.46
5418,1920.0,1562.35
5419,1919.0,1568.19
5420,1414.0,1568.84
5421,1580.0,1564.2
5422,1053.0,1566.59
5423,1054.0,1553.79
5424,2350.0,1559.58
5425,2935.0,1573.18
5426,1581.0,1574.7
5427,814.0,1567.11
5428,2529.0,1580.84
5429,1431.0,1584.63
5430,1583.0,1589.93
5431,1917.0,1597.71
5432,1675.0,1604.03
5433,1319.0,1606.86
5434,1915.0,1612.74
5435,619.0,1599.78
5436,1569.0,1609.13
5437,1836.0,1610.57
5438,1339.0,1605.03
5439,817.0,1598.98
5440,1678.0,1601.47
5441,1680.0,1599.71
5442,563.0,1589.72
5443,1425.0,1587.09
5444,1428.0,1590.88
5445,1707.0,1601.9
5446,1426.0,1596.95
5447,1694.0,1596.9
5448,1707.0,1597.07
5449,718.0,1589.9
5450,1680.0,1588.1
5451,1332.0,1584.53
5452,1431.0,1584.62
5453,2304.0,1590.72
5454,1909.0,1592.92
5455,1345.0,1589.51
5456,2220.0,1605.18
5457,815.0,1602.77
5458,1436.0,1609.79
5459,2359.0,1622.99
5460,1061.0,1616.65
5461,1572.0,1609.57
5462,1569.0,1609.41
5463,1905.0,1614.23
5464,1437.0,1614.22
5465,2337.0,1627.03
5466,1686.0,1618.43
5467,1048.0,1612.03
5468,1917.0,1620.7
5469,1346.0,1610.77
5470,1336.0,1604.94
5471,1046.0,1592.8
5472,1584.0,1590.16
5473,816.0,1590.21
5474,1669.0,1591.17
5475,1918.0,1597.03
5476,1056.0,1590.76
5477,1571.0,1589.44
5478,1693.0,1583.32
5479,1429.0,1587.14
5480,1919.0,1583.66
5481,1048.0,1575.51
5482,1892.0,1575.26
5483,1429.0,1572.82
5484,2976.0,1583.56
5485,2309.0,1592.4
5486,2359.0,1609.86
5487,1433.0,1608.54
5488,1433.0,1608.58
5489,1700.0,1608.69
5490,2233.0,1615.48
5491,1695.0,1626.1
5492,1323.0,1615.81
5493,2353.0,1637.0
5494,1686.0,1630.5
5495,2336.0,1637.07
5496,1851.0,1645.09
5497,1774.0,1632.76
5498,814.0,1622.35
5499,1419.0,1623.12
5500,2363.0,1629.84
5501,1434.0,1627.17
5502,1909.0,1623.48
5503,1027.0,1618.07
5504,1582.0,1623.37
5505,1581.0,1622.28
5506,1675.0,1619.78
5507,2303.0,1624.29
5508,816.0,1624.59
5509,1675.0,1629.95
5510,1857.0,1630.03
5511,1898.0,1635.53
5512,1924.0,1631.54
5513,1710.0,1631.71
5514,1424.0,1615.73
5515,1424.0,1606.92
5516,1573.0,1615.21
5517,733.0,1609.12
5518,2301.0,1612.93
5519,2323.0,1616.97
5520,1340.0,1616.23
5521,1838.0,1618.81
5522,1579.0,1624.07
5523,1692.0,1630.45
5524,1057.0,1617.52
5525,818.0,1596.35
5526,1338.0,1593.92
5527,1583.0,1601.61
5528,1684.0,1593.16
5529,1054.0,1589.39
5530,1567.0,1589.23
5531,2988.0,1599.94
5532,1145.0,1594.64
5533,1342.0,1594.87
5534,1045.0,1586.17
5535,1410.0,1594.08
5536,1046.0,1588.85
5537,2346.0,1593.95
5538,1342.0,1593.98
5539,1584.0,1601.65
5540,1705.0,1601.92
5541,1670.0,1601.82
5542,1704.0,1613.23
5543,654.0,1605.52
5544,1053.0,1601.77
5545,1055.0,1595.25
5546,1350.0,1594.49
5547,1703.0,1594.58
5548,1149.0,1589.0
5549,1583.0,1597.65
5550,1855.0,1599.4
5551,1332.0,1599.4
5552,1049.0,1595.58
5553,1693.0,1589.47
5554,1927.0,1589.65
5555,1856.0,1594.76
5556,1333.0,1585.89
5557,2614.0,1603.88
5558,1689.0,1606.41
5559,1696.0,1599.78
5560,2236.0,1611.53
5561,1813.0,1613.94
5562,2318.0,1621.43
5563,652.0,1608.9
5564,1863.0,1613.16
5565,1058.0,1600.37
5566,1581.0,1599.32
5567,1048.0,1599.32
5568,1577.0,1595.92
5569,2324.0,1605.7
5570,2124.0,1613.58
5571,2939.0,1632.51
5572,1153.0,1628.2
5573,1926.0,1639.3
5574,1693.0,1639.54
5575,1918.0,1639.54
5576,1919.0,1648.17
5577,1909.0,1651.55
5578,1533.0,1649.95
5579,1925.0,1654.91
5580,609.0,1641.81
5581,1038.0,1641.71
5582,246.0,1625.25
5583,1923.0,1630.19
5584,814.0,1608.57
5585,2334.0,1608.82
5586,251.0,1587.74
5587,1863.0,1592.04
5588,1850.0,1596.21
5589,2763.0,1606.84
5590,1148.0,1595.99
5591,1431.0,1593.35
5592,1148.0,1591.6
5593,1690.0,1584.97
5594,1429.0,1582.4
5595,2353.0,1582.57
5596,1349.0,1577.55
5597,2623.0,1586.04
5598,250.0,1580.4
5599,1666.0,1582.87
5600,2320.0,1582.44
5601,818.0,1576.28
5602,1691.0,1574.1
5603,2321.0,1587.04
5604,1845.0,1589.67
5605,3043.0,1604.29
5606,1688.0,1604.42
5607,633.0,1587.72
5608,1162.0,1591.18
5609,1569.0,1590.12
5610,1589.0,1587.44
5611,1826.0,1586.72
5612,2359.0,1591.07
5613,1427.0,1588.24
5614,1910.0,1593.1
5615,1922.0,1598.08
5616,737.0,1589.72
5617,1426.0,1596.65
5618,1054.0,1584.18
5619,1426.0,1575.21
5620,1699.0,1578.8
5621,1690.0,1577.32
5622,1154.0,1573.07
5623,1917.0,1575.32
5624,1823.0,1582.98
5625,1693.0,1591.73
5626,2232.0,1600.67
5627,1701.0,1601.85
5628,2350.0,1608.51
5629,1923.0,1617.2
5630,2323.0,1624.76
5631,1850.0,1613.38
5632,1824.0,1620.17
5633,1328.0,1620.03
5634,1051.0,1620.09
5635,1067.0,1616.66
5636,1140.0,1617.6
5637,1911.0,1613.25
5638,1062.0,1610.45
5639,2287.0,1617.48
5640,2340.0,1623.83
5641,243.0,1609.56
5642,2583.0,1618.35
5643,1421.0,1626.02
5644,1689.0,1632.38
5645,2287.0,1644.7
5646,1700.0,1648.2
5647,2211.0,1653.28
5648,2182.0,1663.61
5649,1923.0,1667.01
5650,249.0,1650.95
5651,2283.0,1660.46
5652,1902.0,1668.99
5653,1330.0,1665.36
5654,1905.0,1665.14
5655,1846.0,1665.04
5656,1441.0,1666.12
5657,1696.0,1656.94
5658,2329.0,1663.34
5659,1561.0,1661.99
5660,1914.0,1658.77
5661,625.0,1646.89
5662,1693.0,1640.64
5663,1691.0,1651.03
5664,1910.0,1651.5
5665,563.0,1646.55
5666,2794.0,1658.68
5667,1326.0,1661.46
5668,247.0,1648.16
5669,1927.0,1644.19
5670,1583.0,1638.78
5671,1048.0,1619.87
5672,1900.0,1627.34
5673,1419.0,1622.27
5674,1856.0,1623.9
5675,1442.0,1619.14
5676,1913.0,1619.08
5677,2204.0,1622.03
5678,2299.0,1629.69
5679,2989.0,1640.33
5680,1409.0,1648.33
5681,781.0,1645.76
5682,1582.0,1659.12
5683,2335.0,1663.24
5684,1699.0,1672.09
5685,1858.0,1667.33
5686,1674.0,1681.56
5687,1690.0,1679.83
5688,1437.0,1675.7
5689,1872.0,1666.79
5690,1907.0,1674.38
5691,1343.0,1673.5
5692,1840.0,1680.42
5693,1911.0,1682.63
5694,619.0,1674.53
5695,793.0,1658.93
5696,814.0,1653.58
5697,1907.0,1646.42
5698,2244.0,1666.36
5699,1351.0,1663.21
5700,2609.0,1666.1
5701,1692.0,1674.84
5702,1155.0,1669.48
5703,2319.0,1669.46
5704,1582.0,1666.83
5705,1068.0,1647.08
5706,1700.0,1647.2
5707,1065.0,1651.52
5708,1840.0,1658.3
5709,2337.0,1665.98
5710,1580.0,1665.89
5711,2306.0,1670.69
5712,1540.0,1662.5
5713,1926.0,1667.49
5714,1424.0,1662.63
5715,2335.0,1666.76
5716,1568.0,1675.07
5717,1884.0,1679.65
5718,2626.0,1695.37
5719,1580.0,1696.91
5720,2920.0,1709.12
5721,1921.0,1711.43
5722,1896.0,1718.85
5723,1922.0,1718.9
5724,1855.0,1719.22
5725,2310.0,1725.39
5726,1585.0,1718.92
5727,1050.0,1712.41
5728,1582.0,1704.73
5729,1907.0,1704.57
5730,1588.0,1697.22
5731,654.0,1685.26
5732,1583.0,1682.85
5733,2309.0,1692.66
5734,1909.0,1701.24
5735,1692.0,1707.49
5736,1696.0,1713.05
5737,1338.0,1707.32
5738,1838.0,1715.08
5739,1862.0,1710.83
5740,1926.0,1706.69
5741,769.0,1711.95
5742,1913.0,1705.25
5743,2344.0,1714.48
5744,1917.0,1716.76
5745,1328.0,1707.17
5746,1693.0,1707.1
5747,251.0,1687.5
5748,1911.0,1684.79
5749,1917.0,1684.73
5750,1585.0,1698.09
5751,1928.0,1694.54
5752,1697.0,1692.49
5753,1686.0,1696.05
5754,1921.0,1696.21
5755,623.0,1683.98
5756,654.0,1676.11
5757,1691.0,1676.06
5758,2853.0,1681.3
5759,1912.0,1684.81
5760,1771.0,1683.38
5761,1915.0,1696.28
5762,2823.0,1707.58
5763,1923.0,1709.9
5764,1706.0,1707.86
5765,1695.0,1719.18
5766,1668.0,1707.92
5767,2331.0,1717.97
5768,2317.0,1738.67
5769,1696.0,1736.36
5770,1831.0,1738.84
5771,1563.0,1743.99
5772,1579.0,1740.78
5773,1915.0,1745.74
5774,1932.0,1746.5
5775,1922.0,1751.3
5776,619.0,1738.36
5777,3005.0,1746.37
5778,1697.0,1740.35
5779,620.0,1716.66
5780,610.0,1708.67
5781,2201.0,1722.87
5782,3030.0,1737.35
5783,1691.0,1730.91
5784,1044.0,1724.36
5785,612.0,1711.9
5786,1778.0,1712.94
5787,1584.0,1711.88
5788,1583.0,1713.34
5789,2549.0,1720.11
5790,1932.0,1720.36
5791,2907.0,1736.0
5792,226.0,1719.86
5793,1834.0,1719.09
5794,2221.0,1735.11
5795,1925.0,1746.43
5796,1857.0,1756.86
5797,250.0,1740.29
5798,1572.0,1733.57
5799,1917.0,1739.23
5800,1691.0,1730.05
5801,2021.0,1733.34
5802,2242.0,1744.21
5803,2211.0,1743.13
5804,2344.0,1750.75
5805,1918.0,1759.25
5806,2463.0,1766.88
5807,2537.0,1781.6
5808,1584.0,1779.04
5809,1690.0,1772.57
5810,2206.0,1778.83
5811,1692.0,1772.69
5812,3036.0,1787.65
5813,1039.0,1778.78
5814,1834.0,1782.88
5815,1717.0,1776.7
5816,1925.0,1780.27
5817,1690.0,1778.33
5818,2350.0,1775.57
5819,1702.0,1776.79
5820,1900.0,1766.59
5821,1704.0,1764.42
5822,2357.0,1769.03
5823,616.0,1755.97
5824,1845.0,1755.87
5825,642.0,1739.19
5826,1924.0,1742.58
5827,2525.0,1757.33
5828,1040.0,1751.91
5829,1847.0,1751.31
5830,2311.0,1758.54
5831,1923.0,1771.23
5832,1861.0,1774.01
5833,625.0,1757.17
5834,2614.0,1764.22
5835,2205.0,1769.35
5836,1689.0,1769.28
5837,1855.0,1774.45
5838,1332.0,1769.39
5839,2521.0,1775.98
5840,250.0,1759.22
5841,1856.0,1770.09
5842,1926.0,1770.22
5843,2625.0,1773.03
5844,1692.0,1770.78
5845,2179.0,1779.29
5846,2335.0,1785.71
5847,2363.0,1806.83
5848,2157.0,1809.29
5849,2352.0,1813.64
5850,1926.0,1817.05
5851,1927.0,1817.04
5852,1582.0,1815.89
5853,1706.0,1816.09
5854,613.0,1803.01
5855,1689.0,1813.67
5856,2329.0,1830.42
5857,1881.0,1832.32
5858,1928.0,1823.07
5859,2349.0,1827.44
5860,1042.0,1820.15
5861,654.0,1807.54
5862,1924.0,1798.55
5863,2783.0,1807.15
5864,1688.0,1806.97
5865,2334.0,1813.36
5866,250.0,1799.18
5867,1694.0,1792.81
5868,1571.0,1785.35
5869,1842.0,1786.81
5870,2358.0,1792.08
5871,2355.0,1800.0
5872,1693.0,1801.14
5873,1921.0,1801.2
5874,1861.0,1800.49
5875,2642.0,1807.69
5876,1667.0,1818.17
5877,1698.0,1805.1
5878,1690.0,1805.03
5879,1855.0,1817.38
5880,1918.0,1830.46
5881,1696.0,1825.41
5882,1909.0,1814.2
5883,1392.0,1811.21
5884,1705.0,1817.82
5885,1923.0,1830.93
5886,1706.0,1830.21
5887,1575.0,1830.12
5888,1914.0,1833.43
5889,1813.0,1826.07
5890,636.0,1813.11
5891,2356.0,1807.6
5892,1696.0,1822.3
5893,1033.0,1814.29
5894,1162.0,1803.7
5895,1691.0,1801.36
5896,3027.0,1813.06
5897,1852.0,1829.08
5898,1856.0,1831.92
5899,2631.0,1839.06
5900,1586.0,1838.01
5901,1711.0,1834.91
5902,2352.0,1836.01
5903,1693.0,1830.83
5904,1692.0,1824.31
5905,252.0,1807.65
5906,1838.0,1801.4
5907,1851.0,1794.54
5908,2021.0,1798.91
5909,1690.0,1798.91
5910,979.0,1786.64
5911,1573.0,1785.45
5912,2356.0,1778.65
5913,2997.0,1798.23
5914,2187.0,1801.76
5915,622.0,1790.81
5916,1580.0,1787.36
5917,628.0,1776.74
5918,1428.0,1767.52
5919,639.0,1756.89
5920,2115.0,1759.04
5921,1924.0,1761.24
5922,1019.0,1747.86
5923,1580.0,1757.5
5924,1911.0,1758.16
5925,1684.0,1768.58
5926,1330.0,1762.64
5927,2154.0,1758.93
5928,1586.0,1764.39
5929,1923.0,1765.15
5930,1700.0,1759.04
5931,2545.0,1765.26
5932,1904.0,1765.69
5933,1860.0,1778.04
5934,1842.0,1770.32
5935,2108.0,1769.35
5936,2363.0,1776.09
5937,2212.0,1779.66
5938,2357.0,1789.91
5939,1913.0,1783.83
5940,1043.0,1791.76
5941,2358.0,1796.78
5942,2606.0,1803.58
5943,623.0,1783.56
5944,1882.0,1785.46
5945,2283.0,1786.5
5946,1582.0,1778.97
5947,2619.0,1781.53
5948,1698.0,1776.94
5949,1334.0,1766.76
5950,1679.0,1764.29
5951,757.0,1752.59
5952,1069.0,1747.46
5953,2583.0,1756.23
5954,1922.0,1769.32
5955,1687.0,1769.3
5956,1334.0,1759.35
5957,2299.0,1763.53
5958,1690.0,1761.15
5959,1837.0,1756.03
5960,1688.0,1762.49
5961,1911.0,1775.06
5962,1927.0,1775.09
5963,783.0,1755.09
5964,2583.0,1764.04
5965,1043.0,1751.13
5966,2180.0,1770.43
5967,783.0,1761.32
5968,238.0,1747.99
5969,1920.0,1748.77
5970,1697.0,1742.16
5971,1682.0,1735.43
5972,1909.0,1737.59
5973,2360.0,1741.98
5974,1309.0,1736.46
5975,1037.0,1720.41
5976,1918.0,1722.92
5977,1925.0,1725.19
5978,1035.0,1718.64
5979,1911.0,1719.2
5980,2355.0,1723.57
5981,1585.0,1722.46
5982,1863.0,1722.0
5983,2336.0,1731.44
5984,1902.0,1733.41
5985,2339.0,1737.57
5986,1831.0,1738.82
5987,1685.0,1739.92
5988,2176.0,1742.54
5989,2052.0,1744.93
5990,2528.0,1763.85
5991,652.0,1746.81
5992,1580.0,1745.65
5993,1328.0,1748.6
5994,1571.0,1752.69
5995,237.0,1738.15
5996,1681.0,1724.69
5997,1342.0,1719.59
5998,1704.0,1718.07
5999,1911.0,1710.87
6000,1694.0,1711.95
6001,2320.0,1718.04
6002,2240.0,1716.92
6003,1875.0,1718.74
6004,2279.0,1724.61
6005,1697.0,1739.06
6006,1707.0,1737.75
6007,625.0,1725.49
6008,2586.0,1731.14
6009,1925.0,1733.49
6010,1690.0,1740.6
6011,1913.0,1744.0
6012,1858.0,1739.02
6013,1433.0,1723.38
6014,1051.0,1712.02
6015,617.0,1711.97
6016,1933.0,1715.5
6017,2810.0,1737.32
6018,1583.0,1738.87
6019,1694.0,1749.42
6020,2260.0,1750.87
6021,1852.0,1750.15
6022,632.0,1746.28
6023,1345.0,1743.93
6024,634.0,1731.16
6025,1920.0,1733.52
6026,1043.0,1730.65
6027,1065.0,1719.76
6028,813.0,1712.03
6029,1697.0,1709.77
6030,3046.0,1723.23
6031,1919.0,1716.97
6032,2285.0,1720.78
6033,2343.0,1725.61
6034,1916.0,1726.35
6035,2347.0,1728.74
6036,1050.0,1715.61
6037,3030.0,1723.79
6038,1674.0,1716.96
6039,1045.0,1708.28
6040,2354.0,1721.39
6041,1663.0,1714.44
6042,1912.0,1707.5
6043,1694.0,1718.21
6044,1834.0,1717.73
6045,1831.0,1713.21
6046,228.0,1699.67
6047,1038.0,1683.86
6048,817.0,1675.05
6049,1911.0,1680.82
6050,1700.0,1681.03
6051,1699.0,1690.45
6052,2597.0,1705.73
6053,1697.0,1696.87
6054,1054.0,1688.19
6055,1567.0,1686.99
6056,1064.0,1684.29
6057,1048.0,1671.78
6058,1919.0,1674.07
6059,1043.0,1666.13
6060,1912.0,1668.37
6061,1694.0,1666.2
6062,1926.0,1666.19
6063,2280.0,1681.16
6064,599.0,1661.32
6065,1064.0,1661.53
6066,1436.0,1654.09
6067,1585.0,1662.11
6068,1694.0,1676.67
6069,1824.0,1675.71
6070,2571.0,1684.45
6071,1700.0,1684.63
6072,1847.0,1684.01
6073,1063.0,1671.04
6074,1697.0,1674.92
6075,2301.0,1687.56
6076,1697.0,1685.35
6077,1919.0,1685.29
6078,614.0,1681.08
6079,1421.0,1676.18
6080,1050.0,1663.13
6081,1686.0,1664.14
6082,1586.0,1661.37
6083,1028.0,1648.29
6084,1678.0,1646.05
6085,1043.0,1633.09
6086,1682.0,1631.6
6087,1918.0,1633.93
6088,1670.0,1628.87
6089,1932.0,1627.67
6090,1692.0,1619.31
6091,2242.0,1635.21
6092,1333.0,1632.74
6093,2355.0,1643.01
6094,2984.0,1657.14
6095,2304.0,1677.81
6096,818.0,1669.18
6097,1582.0,1671.58
6098,2124.0,1675.78
6099,1707.0,1673.74
6100,740.0,1664.2
6101,1874.0,1659.74
6102,2335.0,1660.69
6103,1911.0,1661.05
6104,649.0,1644.75
6105,1672.0,1644.5
6106,2249.0,1649.92
6107,1690.0,1660.57
6108,1055.0,1645.26
6109,1343.0,1639.44
6110,2268.0,1645.22
6111,2992.0,1656.01
6112,1554.0,1652.97
6113,1904.0,1657.68
6114,653.0,1653.7
6115,739.0,1654.92
6116,1125.0,1646.84
6117,2210.0,1640.84
6118,1123.0,1636.24
6119,1694.0,1636.24
6120,1888.0,1632.52
6121,2562.0,1639.62
6122,1895.0,1652.25
6123,1917.0,1657.97
6124,1576.0,1667.39
6125,1580.0,1663.99
6126,1936.0,1672.92
6127,1050.0,1672.77
6128,617.0,1670.81
6129,594.0,1659.78
6130,2779.0,1657.11
6131,1335.0,1651.27
6132,2284.0,1651.26
6133,621.0,1634.04
6134,2291.0,1637.79
6135,2267.0,1636.99
6136,1771.0,1644.2
6137,1923.0,1633.13
6138,2323.0,1639.62
6139,1864.0,1647.81
6140,1050.0,1634.77
6141,3019.0,1648.33
6142,1917.0,1648.38
6143,2361.0,1655.05
6144,2301.0,1659.72
6145,2350.0,1664.91
6146,1343.0,1676.06
6147,1580.0,1681.48
6148,2270.0,1696.01
6149,2361.0,1700.51
6150,1677.0,1700.28
6151,2133.0,1704.62
6152,1564.0,1694.29
6153,1688.0,1694.2
6154,1909.0,1702.75
6155,2953.0,1716.61
6156,1692.0,1722.89
6157,1046.0,1722.87
